Date,Short Name,Bid,Offer,Last,Close,High,Low,Open,Chg. Today,Vol. Today,Num. Trades
2020-03-04,OSH,0,14.93,13.5,13.5,13.5,13.5,0,-1.5,1443,2
2020-03-05,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-06,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-09,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-10,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-11,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-12,OSH,0,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-13,OSH,8,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-16,OSH,8,14.93,13.5,13.5,0,0,0,0,0,0
2020-03-17,OSH,8,15,13.5,13.5,0,0,0,0,0,0
2020-03-18,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-19,OSH,0,10,13.5,13.5,0,0,0,0,0,0
2020-03-20,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-23,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-24,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-25,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-26,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-27,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-30,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-03-31,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-04-01,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-04-02,OSH,0,15,13.5,13.5,0,0,0,0,0,0
2020-04-03,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-06,OSH,0,0,13.5,13.5,0,0,0,0,0,0
2020-04-07,OSH,0,0,13.5,13.5,0,0,0,0,0,0
2020-04-08,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-09,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-14,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-15,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-16,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-17,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-20,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-21,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-04-22,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-23,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-24,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-27,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-28,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-29,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-04-30,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-05-01,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-05-04,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-05-05,OSH,0,12,13.5,13.5,0,0,0,0,0,0
2020-05-06,OSH,5,12,13.5,13.5,0,0,0,0,0,0
2020-05-07,OSH,5,12,13.5,13.5,0,0,0,0,0,0
